"Date","Price","Open","High","Low","Change %"
"Jan 22, 1987","28.590","28.590","28.590","28.590","0.00%"
"Jan 21, 1987","28.590","28.590","28.590","28.590","0.00%"
"Jan 20, 1987","28.590","28.590","28.590","28.590","0.03%"
"Jan 16, 1987","28.580","28.580","28.580","28.580","0.07%"
"Jan 15, 1987","28.560","28.560","28.560","28.560","0.00%"
"Jan 14, 1987","28.560","28.560","28.560","28.560","0.00%"
"Jan 13, 1987","28.560","28.560","28.560","28.560","-0.04%"
"Jan 12, 1987","28.570","28.570","28.570","28.570","0.00%"
"Jan 09, 1987","28.570","28.570","28.570","28.570","0.00%"
"Jan 08, 1987","28.570","28.570","28.570","28.570","0.04%"
"Jan 07, 1987","28.560","28.560","28.560","28.560","0.00%"
"Jan 06, 1987","28.560","28.560","28.560","28.560","0.07%"
"Jan 05, 1987","28.540","28.540","28.540","28.540","0.00%"
"Jan 02, 1987","28.540","28.540","28.540","28.540","0.04%"
"Dec 31, 1986","28.530","28.530","28.530","28.530","0.00%"
"Dec 30, 1986","28.530","28.530","28.530","28.530","0.00%"
"Dec 29, 1986","28.530","28.530","28.530","28.530","0.00%"
"Dec 26, 1986","28.530","28.530","28.530","28.530","0.00%"
"Dec 24, 1986","28.530","28.530","28.530","28.530","0.00%"
"Dec 23, 1986","28.530","28.530","28.530","28.530","0.00%"
"Dec 22, 1986","28.530","28.530","28.530","28.530","-0.04%"
"Dec 19, 1986","28.540","28.540","28.540","28.540","-0.04%"
"Dec 18, 1986","28.550","28.550","28.550","28.550","0.00%"
"Dec 17, 1986","28.550","28.550","28.550","28.550","0.04%"
"Dec 16, 1986","28.540","28.540","28.540","28.540","0.00%"
"Dec 15, 1986","28.540","28.540","28.540","28.540","0.00%"
"Dec 12, 1986","28.540","28.540","28.540","28.540","0.00%"
"Dec 11, 1986","28.540","28.540","28.540","28.540","0.00%"
"Dec 10, 1986","28.540","28.540","28.540","28.540","0.07%"
"Dec 09, 1986","28.520","28.520","28.520","28.520","-0.07%"
"Dec 08, 1986","28.540","28.540","28.540","28.540","0.00%"
"Dec 05, 1986","28.540","28.540","28.540","28.540","0.07%"
"Dec 04, 1986","28.520","28.520","28.520","28.520","0.00%"
"Dec 03, 1986","28.520","28.520","28.520","28.520","0.04%"
"Dec 02, 1986","28.510","28.510","28.510","28.510","0.00%"
"Dec 01, 1986","28.510","28.510","28.510","28.510","0.00%"
"Nov 28, 1986","28.510","28.510","28.510","28.510","0.11%"
"Nov 26, 1986","28.480","28.480","28.480","28.480","-0.04%"
"Nov 25, 1986","28.490","28.490","28.490","28.490","0.00%"
"Nov 24, 1986","28.490","28.490","28.490","28.490","0.04%"
"Nov 21, 1986","28.480","28.480","28.480","28.480","0.04%"
"Nov 20, 1986","28.470","28.470","28.470","28.470","0.00%"
"Nov 19, 1986","28.470","28.470","28.470","28.470","0.00%"
"Nov 18, 1986","28.470","28.470","28.470","28.470","0.00%"
"Nov 17, 1986","28.470","28.470","28.470","28.470","0.04%"
"Nov 14, 1986","28.460","28.460","28.460","28.460","0.00%"
"Nov 13, 1986","28.460","28.460","28.460","28.460","0.00%"
"Nov 12, 1986","28.460","28.460","28.460","28.460","0.00%"
"Nov 10, 1986","28.460","28.460","28.460","28.460","-0.07%"
"Nov 07, 1986","28.480","28.480","28.480","28.480","0.07%"
"Nov 06, 1986","28.460","28.460","28.460","28.460","0.00%"
"Nov 05, 1986","28.460","28.460","28.460","28.460","-0.04%"
"Nov 04, 1986","28.470","28.470","28.470","28.470","0.00%"
"Nov 03, 1986","28.470","28.470","28.470","28.470","0.00%"
"Oct 31, 1986","28.470","28.470","28.470","28.470","0.00%"
"Oct 30, 1986","28.470","28.470","28.470","28.470","0.04%"
"Oct 29, 1986","28.460","28.460","28.460","28.460","-0.04%"
"Oct 28, 1986","28.470","28.470","28.470","28.470","-0.04%"
"Oct 27, 1986","28.480","28.480","28.480","28.480","0.11%"
"Oct 24, 1986","28.450","28.450","28.450","28.450","0.07%"
"Oct 23, 1986","28.430","28.430","28.430","28.430","0.00%"
"Oct 22, 1986","28.430","28.430","28.430","28.430","0.04%"
"Oct 21, 1986","28.420","28.420","28.420","28.420","0.00%"
"Oct 20, 1986","28.420","28.420","28.420","28.420","0.11%"
"Oct 17, 1986","28.390","28.390","28.390","28.390","0.00%"
"Oct 16, 1986","28.390","28.390","28.390","28.390","0.00%"
"Oct 15, 1986","28.390","28.390","28.390","28.390","0.04%"
"Oct 14, 1986","28.380","28.380","28.380","28.380","-0.04%"
"Oct 10, 1986","28.390","28.390","28.390","28.390","0.00%"
"Oct 09, 1986","28.390","28.390","28.390","28.390","0.07%"
"Oct 08, 1986","28.370","28.370","28.370","28.370","0.04%"
"Oct 07, 1986","28.360","28.360","28.360","28.360","0.00%"
"Oct 06, 1986","28.360","28.360","28.360","28.360","0.00%"
"Oct 03, 1986","28.360","28.360","28.360","28.360","0.00%"
"Oct 02, 1986","28.360","28.360","28.360","28.360","0.00%"
"Oct 01, 1986","28.360","28.360","28.360","28.360","0.00%"
"Sep 30, 1986","28.360","28.360","28.360","28.360","0.00%"
"Sep 29, 1986","28.360","28.360","28.360","28.360","0.00%"
"Sep 26, 1986","28.360","28.360","28.360","28.360","0.07%"
"Sep 25, 1986","28.340","28.340","28.340","28.340","-0.04%"
"Sep 24, 1986","28.350","28.350","28.350","28.350","0.04%"
"Sep 23, 1986","28.340","28.340","28.340","28.340","0.04%"
"Sep 22, 1986","28.330","28.330","28.330","28.330","0.07%"
"Sep 19, 1986","28.310","28.310","28.310","28.310","-0.04%"
"Sep 18, 1986","28.320","28.320","28.320","28.320","0.04%"
"Sep 17, 1986","28.310","28.310","28.310","28.310","0.00%"
"Sep 16, 1986","28.310","28.310","28.310","28.310","0.11%"
"Sep 15, 1986","28.280","28.280","28.280","28.280","0.00%"
"Sep 12, 1986","28.280","28.280","28.280","28.280","0.04%"
"Sep 11, 1986","28.270","28.270","28.270","28.270","0.00%"
"Sep 10, 1986","28.270","28.270","28.270","28.270","0.00%"
"Sep 09, 1986","28.270","28.270","28.270","28.270","0.00%"
"Sep 08, 1986","28.270","28.270","28.270","28.270","0.11%"
"Sep 05, 1986","28.240","28.240","28.240","28.240","0.00%"
"Sep 04, 1986","28.240","28.240","28.240","28.240","0.04%"
"Sep 03, 1986","28.230","28.230","28.230","28.230","0.00%"
"Sep 02, 1986","28.230","28.230","28.230","28.230","0.00%"
"Aug 29, 1986","28.230","28.230","28.230","28.230","0.07%"
"Aug 28, 1986","28.210","28.210","28.210","28.210","0.00%"
"Aug 27, 1986","28.210","28.210","28.210","28.210","0.04%"
"Aug 26, 1986","28.200","28.200","28.200","28.200","0.00%"
"Aug 25, 1986","28.200","28.200","28.200","28.200","0.04%"
"Aug 22, 1986","28.190","28.190","28.190","28.190","0.00%"
"Aug 21, 1986","28.190","28.190","28.190","28.190","0.00%"
"Aug 20, 1986","28.190","28.190","28.190","28.190","0.00%"
"Aug 19, 1986","28.190","28.190","28.190","28.190","0.00%"
"Aug 18, 1986","28.190","28.190","28.190","28.190","0.00%"
"Aug 15, 1986","28.190","28.190","28.190","28.190","0.00%"
"Aug 14, 1986","28.190","28.190","28.190","28.190","0.00%"
"Aug 13, 1986","28.190","28.190","28.190","28.190","0.00%"
"Aug 12, 1986","28.190","28.190","28.190","28.190","0.00%"
"Aug 11, 1986","28.190","28.190","28.190","28.190","0.00%"
"Aug 08, 1986","28.190","28.190","28.190","28.190","0.04%"
"Aug 07, 1986","28.180","28.180","28.180","28.180","0.00%"
"Aug 06, 1986","28.180","28.180","28.180","28.180","0.04%"
"Aug 05, 1986","28.170","28.170","28.170","28.170","0.14%"
"Aug 04, 1986","28.130","28.130","28.130","28.130","0.04%"
"Aug 01, 1986","28.120","28.120","28.120","28.120","0.04%"
"Jul 31, 1986","28.110","28.110","28.110","28.110","-0.04%"
"Jul 30, 1986","28.120","28.120","28.120","28.120","0.00%"
"Jul 29, 1986","28.120","28.120","28.120","28.120","0.00%"
"Jul 28, 1986","28.120","28.120","28.120","28.120","0.11%"
"Jul 25, 1986","28.090","28.090","28.090","28.090","0.00%"
"Jul 24, 1986","28.090","28.090","28.090","28.090","0.00%"
"Jul 23, 1986","28.090","28.090","28.090","28.090","0.00%"
"Jul 22, 1986","28.090","28.090","28.090","28.090","0.04%"
"Jul 21, 1986","28.080","28.080","28.080","28.080","0.00%"
"Jul 18, 1986","28.080","28.080","28.080","28.080","0.04%"
"Jul 17, 1986","28.070","28.070","28.070","28.070","0.00%"
"Jul 16, 1986","28.070","28.070","28.070","28.070","0.00%"
"Jul 15, 1986","28.070","28.070","28.070","28.070","0.00%"
"Jul 14, 1986","28.070","28.070","28.070","28.070","0.07%"
"Jul 11, 1986","28.050","28.050","28.050","28.050","0.07%"
"Jul 10, 1986","28.030","28.030","28.030","28.030","0.00%"
"Jul 09, 1986","28.030","28.030","28.030","28.030","0.00%"
"Jul 08, 1986","28.030","28.030","28.030","28.030","0.04%"
"Jul 07, 1986","28.020","28.020","28.020","28.020","0.04%"
"Jul 03, 1986","28.010","28.010","28.010","28.010","-0.04%"
"Jul 02, 1986","28.020","28.020","28.020","28.020","0.04%"
"Jul 01, 1986","28.010","28.010","28.010","28.010","0.00%"
"Jun 30, 1986","28.010","28.010","28.010","28.010","0.00%"
"Jun 27, 1986","28.010","28.010","28.010","28.010","0.04%"
"Jun 26, 1986","28.000","28.000","28.000","28.000","0.11%"
"Jun 25, 1986","27.970","27.970","27.970","27.970","0.00%"
"Jun 24, 1986","27.970","27.970","27.970","27.970","0.00%"
"Jun 23, 1986","27.970","27.970","27.970","27.970","0.00%"
"Jun 20, 1986","27.970","27.970","27.970","27.970","0.00%"
"Jun 19, 1986","27.970","27.970","27.970","27.970","0.00%"
"Jun 18, 1986","27.970","27.970","27.970","27.970","0.00%"
"Jun 17, 1986","27.970","27.970","27.970","27.970","0.04%"
"Jun 16, 1986","27.960","27.960","27.960","27.960","0.07%"
"Jun 13, 1986","27.940","27.940","27.940","27.940","0.04%"
"Jun 12, 1986","27.930","27.930","27.930","27.930","0.04%"
"Jun 11, 1986","27.920","27.920","27.920","27.920","0.00%"
"Jun 10, 1986","27.920","27.920","27.920","27.920","0.00%"
"Jun 09, 1986","27.920","27.920","27.920","27.920","0.00%"
"Jun 06, 1986","27.920","27.920","27.920","27.920","-0.04%"
"Jun 05, 1986","27.930","27.930","27.930","27.930","0.00%"
"Jun 04, 1986","27.930","27.930","27.930","27.930","-0.04%"
"Jun 03, 1986","27.940","27.940","27.940","27.940","-0.04%"
"Jun 02, 1986","27.950","27.950","27.950","27.950","0.04%"
"May 30, 1986","27.940","27.940","27.940","27.940","0.00%"
"May 29, 1986","27.940","27.940","27.940","27.940","0.04%"
"May 28, 1986","27.930","27.930","27.930","27.930","-0.07%"
"May 27, 1986","27.950","27.950","27.950","27.950","-0.04%"
"May 23, 1986","27.960","27.960","27.960","27.960","0.00%"
"May 22, 1986","27.960","27.960","27.960","27.960","0.00%"
"May 21, 1986","27.960","27.960","27.960","27.960","0.04%"
"May 20, 1986","27.950","27.950","27.950","27.950","-0.04%"
"May 19, 1986","27.960","27.960","27.960","27.960","0.11%"
"May 16, 1986","27.930","27.930","27.930","27.930","0.00%"
"May 15, 1986","27.930","27.930","27.930","27.930","0.00%"
"May 14, 1986","27.930","27.930","27.930","27.930","0.04%"
"May 13, 1986","27.920","27.920","27.920","27.920","0.00%"
"May 12, 1986","27.920","27.920","27.920","27.920","-0.04%"
"May 09, 1986","27.930","27.930","27.930","27.930","0.04%"
"May 08, 1986","27.920","27.920","27.920","27.920","0.00%"
"May 07, 1986","27.920","27.920","27.920","27.920","0.04%"
"May 06, 1986","27.910","27.910","27.910","27.910","0.00%"
"May 05, 1986","27.910","27.910","27.910","27.910","-0.04%"
"May 02, 1986","27.920","27.920","27.920","27.920","0.11%"
"May 01, 1986","27.890","27.890","27.890","27.890","0.00%"
"Apr 30, 1986","27.890","27.890","27.890","27.890","0.07%"
"Apr 29, 1986","27.870","27.870","27.870","27.870","0.00%"
"Apr 28, 1986","27.870","27.870","27.870","27.870","0.00%"
"Apr 25, 1986","27.870","27.870","27.870","27.870","0.07%"
"Apr 24, 1986","27.850","27.850","27.850","27.850","0.00%"
"Apr 23, 1986","27.850","27.850","27.850","27.850","0.07%"
"Apr 22, 1986","27.830","27.830","27.830","27.830","0.00%"
"Apr 21, 1986","27.830","27.830","27.830","27.830","-0.04%"
"Apr 18, 1986","27.840","27.840","27.840","27.840","0.04%"
"Apr 17, 1986","27.830","27.830","27.830","27.830","0.00%"
"Apr 16, 1986","27.830","27.830","27.830","27.830","0.11%"
"Apr 15, 1986","27.800","27.800","27.800","27.800","0.00%"
"Apr 14, 1986","27.800","27.800","27.800","27.800","0.00%"
"Apr 11, 1986","27.800","27.800","27.800","27.800","0.04%"
"Apr 10, 1986","27.790","27.790","27.790","27.790","0.14%"
"Apr 09, 1986","27.750","27.750","27.750","27.750","0.04%"
"Apr 08, 1986","27.740","27.740","27.740","27.740","0.07%"
"Apr 07, 1986","27.720","27.720","27.720","27.720","0.14%"
"Apr 04, 1986","27.680","27.680","27.680","27.680","0.04%"
"Apr 03, 1986","27.670","27.670","27.670","27.670","0.04%"
"Apr 02, 1986","27.660","27.660","27.660","27.660","0.04%"
"Apr 01, 1986","27.650","27.650","27.650","27.650","-0.04%"
"Mar 31, 1986","27.660","27.660","27.660","27.660","0.04%"
"Mar 28, 1986","27.650","27.650","27.650","27.650","0.00%"
"Mar 27, 1986","27.650","27.650","27.650","27.650","0.00%"
"Mar 26, 1986","27.650","27.650","27.650","27.650","0.04%"
"Mar 25, 1986","27.640","27.640","27.640","27.640","0.00%"
"Mar 24, 1986","27.640","27.640","27.640","27.640","0.04%"
"Mar 21, 1986","27.630","27.630","27.630","27.630","0.00%"
"Mar 20, 1986","27.630","27.630","27.630","27.630","0.00%"
"Mar 19, 1986","27.630","27.630","27.630","27.630","0.04%"
"Mar 18, 1986","27.620","27.620","27.620","27.620","0.00%"
"Mar 17, 1986","27.620","27.620","27.620","27.620","0.00%"
"Mar 14, 1986","27.620","27.620","27.620","27.620","0.00%"
"Mar 13, 1986","27.620","27.620","27.620","27.620","0.00%"
"Mar 12, 1986","27.620","27.620","27.620","27.620","0.04%"
"Mar 11, 1986","27.610","27.610","27.610","27.610","0.00%"
"Mar 10, 1986","27.610","27.610","27.610","27.610","0.04%"
"Mar 07, 1986","27.600","27.600","27.600","27.600","-0.07%"
"Mar 06, 1986","27.620","27.620","27.620","27.620","0.04%"
"Mar 05, 1986","27.610","27.610","27.610","27.610","0.04%"
"Mar 04, 1986","27.600","27.600","27.600","27.600","-0.04%"
"Mar 03, 1986","27.610","27.610","27.610","27.610","0.04%"
"Feb 28, 1986","27.600","27.600","27.600","27.600","0.00%"
"Feb 27, 1986","27.600","27.600","27.600","27.600","0.00%"
"Feb 26, 1986","27.600","27.600","27.600","27.600","0.00%"
"Feb 25, 1986","27.600","27.600","27.600","27.600","0.00%"
"Feb 24, 1986","27.600","27.600","27.600","27.600","0.00%"
"Feb 21, 1986","27.600","27.600","27.600","27.600","0.00%"
"Feb 20, 1986","27.600","27.600","27.600","27.600","0.04%"
"Feb 19, 1986","27.590","27.590","27.590","27.590","-0.04%"
"Feb 18, 1986","27.600","27.600","27.600","27.600","0.04%"
"Feb 14, 1986","27.590","27.590","27.590","27.590","0.00%"
"Feb 13, 1986","27.590","27.590","27.590","27.590","0.00%"
"Feb 12, 1986","27.590","27.590","27.590","27.590","0.00%"
"Feb 11, 1986","27.590","27.590","27.590","27.590","-0.04%"
"Feb 10, 1986","27.600","27.600","27.600","27.600","-0.04%"
"Feb 07, 1986","27.610","27.610","27.610","27.610","0.04%"
"Feb 06, 1986","27.600","27.600","27.600","27.600","-0.04%"
"Feb 05, 1986","27.610","27.610","27.610","27.610","0.11%"
"Feb 04, 1986","27.580","27.580","27.580","27.580","0.00%"
"Feb 03, 1986","27.580","27.580","27.580","27.580","0.00%"
"Jan 31, 1986","27.580","27.580","27.580","27.580","-0.04%"
"Jan 30, 1986","27.590","27.590","27.590","27.590","0.04%"
"Jan 29, 1986","27.580","27.580","27.580","27.580","-0.04%"
"Jan 28, 1986","27.590","27.590","27.590","27.590","0.00%"
"Jan 27, 1986","27.590","27.590","27.590","27.590","-0.07%"
"Jan 24, 1986","27.610","27.610","27.610","27.610","0.04%"
"Jan 23, 1986","27.600","27.600","27.600","27.600","0.11%"
"Jan 22, 1986","27.570","27.570","27.570","27.570","0.07%"
"Jan 21, 1986","27.550","27.550","27.550","27.550","0.07%"
"Jan 17, 1986","27.530","27.530","27.530","27.530","0.15%"
"Jan 16, 1986","27.490","27.490","27.490","27.490","-0.04%"
"Jan 15, 1986","27.500","27.500","27.500","27.500","0.07%"
"Jan 14, 1986","27.480","27.480","27.480","27.480","0.00%"
"Jan 13, 1986","27.480","27.480","27.480","27.480","0.04%"
"Jan 10, 1986","27.470","27.470","27.470","27.470","-0.04%"
"Jan 09, 1986","27.480","27.480","27.480","27.480","0.04%"
"Jan 08, 1986","27.470","27.470","27.470","27.470","0.00%"
"Jan 07, 1986","27.470","27.470","27.470","27.470","0.04%"
"Jan 06, 1986","27.460","27.460","27.460","27.460","0.11%"
"Jan 03, 1986","27.430","27.430","27.430","27.430","0.00%"
"Jan 02, 1986","27.430","27.430","27.430","27.430","0.04%"
"Dec 31, 1985","27.420","27.420","27.420","27.420","0.00%"
"Dec 30, 1985","27.420","27.420","27.420","27.420","-0.04%"
"Dec 27, 1985","27.430","27.430","27.430","27.430","0.00%"
"Dec 26, 1985","27.430","27.430","27.430","27.430","0.00%"
"Dec 24, 1985","27.430","27.430","27.430","27.430","0.00%"
"Dec 23, 1985","27.430","27.430","27.430","27.430","0.00%"
"Dec 20, 1985","27.430","27.430","27.430","27.430","0.04%"
"Dec 19, 1985","27.420","27.420","27.420","27.420","-0.04%"
"Dec 18, 1985","27.430","27.430","27.430","27.430","0.04%"
"Dec 17, 1985","27.420","27.420","27.420","27.420","0.04%"
"Dec 16, 1985","27.410","27.410","27.410","27.410","0.00%"
"Dec 13, 1985","27.410","27.410","27.410","27.410","-0.04%"
"Dec 12, 1985","27.420","27.420","27.420","27.420","0.00%"
"Dec 11, 1985","27.420","27.420","27.420","27.420","-0.04%"
"Dec 10, 1985","27.430","27.430","27.430","27.430","-0.04%"
"Dec 09, 1985","27.440","27.440","27.440","27.440","0.07%"
"Dec 06, 1985","27.420","27.420","27.420","27.420","0.04%"
"Dec 05, 1985","27.410","27.410","27.410","27.410","0.00%"
"Dec 04, 1985","27.410","27.410","27.410","27.410","0.00%"
"Dec 03, 1985","27.410","27.410","27.410","27.410","0.04%"
"Dec 02, 1985","27.400","27.400","27.400","27.400","-0.04%"
"Nov 29, 1985","27.410","27.410","27.410","27.410","0.00%"
"Nov 27, 1985","27.410","27.410","27.410","27.410","0.00%"
"Nov 26, 1985","27.410","27.410","27.410","27.410","-0.11%"
"Nov 25, 1985","27.440","27.440","27.440","27.440","0.00%"
"Nov 22, 1985","27.440","27.440","27.440","27.440","0.00%"
"Nov 21, 1985","27.440","27.440","27.440","27.440","-0.07%"
"Nov 20, 1985","27.460","27.460","27.460","27.460","-0.04%"
"Nov 19, 1985","27.470","27.470","27.470","27.470","0.11%"
"Nov 18, 1985","27.440","27.440","27.440","27.440","-0.07%"
"Nov 15, 1985","27.460","27.460","27.460","27.460","-0.11%"
"Nov 14, 1985","27.490","27.490","27.490","27.490","0.00%"
"Nov 13, 1985","27.490","27.490","27.490","27.490","0.00%"
"Nov 12, 1985","27.490","27.490","27.490","27.490","0.00%"
"Nov 08, 1985","27.490","27.490","27.490","27.490","0.18%"
"Nov 07, 1985","27.440","27.440","27.440","27.440","-0.04%"
"Nov 06, 1985","27.450","27.450","27.450","27.450","0.00%"
"Nov 05, 1985","27.450","27.450","27.450","27.450","0.00%"
"Nov 04, 1985","27.450","27.450","27.450","27.450","0.00%"
"Nov 01, 1985","27.450","27.450","27.450","27.450","-0.04%"
"Oct 31, 1985","27.460","27.460","27.460","27.460","0.00%"
"Oct 30, 1985","27.460","27.460","27.460","27.460","-0.04%"
"Oct 29, 1985","27.470","27.470","27.470","27.470","0.00%"
"Oct 28, 1985","27.470","27.470","27.470","27.470","0.00%"
"Oct 25, 1985","27.470","27.470","27.470","27.470","0.15%"
"Oct 24, 1985","27.430","27.430","27.430","27.430","0.04%"
"Oct 23, 1985","27.420","27.420","27.420","27.420","-0.04%"
"Oct 22, 1985","27.430","27.430","27.430","27.430","0.04%"
"Oct 21, 1985","27.420","27.420","27.420","27.420","0.00%"
"Oct 18, 1985","27.420","27.420","27.420","27.420","-0.04%"
"Oct 17, 1985","27.430","27.430","27.430","27.430","0.00%"
"Oct 16, 1985","27.430","27.430","27.430","27.430","0.07%"
"Oct 15, 1985","27.410","27.410","27.410","27.410","0.00%"
"Oct 11, 1985","27.410","27.410","27.410","27.410","0.00%"
"Oct 10, 1985","27.410","27.410","27.410","27.410","0.04%"
"Oct 09, 1985","27.400","27.400","27.400","27.400","-0.04%"
"Oct 08, 1985","27.410","27.410","27.410","27.410","0.00%"
"Oct 07, 1985","27.410","27.410","27.410","27.410","0.15%"
"Oct 03, 1985","27.370","27.370","27.370","27.370","0.00%"
"Oct 02, 1985","27.370","27.370","27.370","27.370","-0.07%"
